"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NZL","PASSCAR","TOT","IDX2015","M","2019-06",100.151211155278,
"NZL","PASSCAR","TOT","IDX2015","M","2019-07",104.127101143927,
"NZL","PASSCAR","TOT","IDX2015","M","2019-08",104.845877715832,
"NZL","PASSCAR","TOT","IDX2015","M","2019-09",110.33974340179,
"NZL","PASSCAR","TOT","IDX2015","M","2019-10",112.013537796506,
"NZL","PASSCAR","TOT","IDX2015","M","2019-11",107.137920490578,
"NZL","PASSCAR","TOT","IDX2015","M","2019-12",99.4575666313422,
"NZL","PASSCAR","TOT","IDX2015","M","2020-01",104.509108273051,
"NZL","PASSCAR","TOT","IDX2015","M","2020-02",93.7827502000092,
"NZL","PASSCAR","TOT","IDX2015","M","2020-03",70.2692061204914,
"NZL","PASSCAR","TOT","IDX2015","M","2020-04",6.68009835008105,
"NZL","PASSCAR","TOT","IDX2015","M","2020-05",75.2202195703258,
"NZL","PASSCAR","TOT","IDX2015","M","2020-06",97.3866858787211,
"NZL","PASSCAR","TOT","IDX2015","M","2020-07",101.407813553713,
"NZL","PASSCAR","TOT","IDX2015","M","2020-08",81.0558811086584,
"NZL","PASSCAR","TOT","IDX2015","M","2020-09",90.8473269972648,
"NZL","PASSCAR","TOT","IDX2015","M","2020-10",90.7719308533587,
"NZL","PASSCAR","TOT","IDX2015","M","2020-11",88.2235411893323,
"NZL","PASSCAR","TOT","IDX2015","M","2020-12",74.9136085851076,
"NZL","PASSCAR","TOT","IDX2015","M","2021-01",96.0597137459736,
"NZL","PASSCAR","TOT","IDX2015","M","2021-02",89.4700907685799,
"NZL","PASSCAR","TOT","IDX2015","M","2021-03",106.152744210204,
"NZL","PASSCAR","TOT","IDX2015","M","2021-04",95.2906730781313,
"NZL","PASSCAR","TOT","IDX2015","M","2021-05",106.871520782109,
"NZL","PASSCAR","TOT","IDX2015","M","2021-06",108.344258793075,
"NZL","PASSCAR","TOT","IDX2015","M","2021-07",116.135193663373,
"NZL","PASSCAR","TOT","IDX2015","M","2021-08",58.9346524866067,
"NZL","PASSCAR","TOT","IDX2015","M","2021-09",97.0901277126904,
"NZL","PASSCAR","TOT","IDX2015","M","2021-10",99.9953924578724,
"NZL","PASSCAR","TOT","IDX2015","M","2021-11",113.456117349909,
"NZL","PASSCAR","TOT","IDX2015","M","2021-12",88.8066047022062,
"NOR","PASSCAR","TOT","IDX2015","M","2015-01",83.6699752566764,
"NOR","PASSCAR","TOT","IDX2015","M","2015-02",84.9190864878701,
"NOR","PASSCAR","TOT","IDX2015","M","2015-03",112.890987173289,
"NOR","PASSCAR","TOT","IDX2015","M","2015-04",102.5772873354,
"NOR","PASSCAR","TOT","IDX2015","M","2015-05",98.4613634424504,
"NOR","PASSCAR","TOT","IDX2015","M","2015-06",114.242484570974,
"NOR","PASSCAR","TOT","IDX2015","M","2015-07",103.799095588863,
"NOR","PASSCAR","TOT","IDX2015","M","2015-08",101.778675236768,
"NOR","PASSCAR","TOT","IDX2015","M","2015-09",98.9596427860414,
"NOR","PASSCAR","TOT","IDX2015","M","2015-10",103.655754955775,
"NOR","PASSCAR","TOT","IDX2015","M","2015-11",97.0074798782742,
"NOR","PASSCAR","TOT","IDX2015","M","2015-12",98.0381672876198,
"NOR","PASSCAR","TOT","IDX2015","M","2016-01",83.8133158897642,
"NOR","PASSCAR","TOT","IDX2015","M","2016-02",92.7686925855351,
"NOR","PASSCAR","TOT","IDX2015","M","2016-03",105.218850430875,
"NOR","PASSCAR","TOT","IDX2015","M","2016-04",109.341600068257,
"NOR","PASSCAR","TOT","IDX2015","M","2016-05",100.843548249481,
"NOR","PASSCAR","TOT","IDX2015","M","2016-06",107.826284804186,
"NOR","PASSCAR","TOT","IDX2015","M","2016-07",88.4275191263047,
"NOR","PASSCAR","TOT","IDX2015","M","2016-08",102.536332868804,
"NOR","PASSCAR","TOT","IDX2015","M","2016-09",106.481613150934,
"NOR","PASSCAR","TOT","IDX2015","M","2016-10",92.1407240977219,
"NOR","PASSCAR","TOT","IDX2015","M","2016-11",99.6968231847786,
"NOR","PASSCAR","TOT","IDX2015","M","2016-12",101.785500981201,
"NOR","PASSCAR","TOT","IDX2015","M","2017-01",100.208754017235,
"NOR","PASSCAR","TOT","IDX2015","M","2017-02",91.1851198771366,
"NOR","PASSCAR","TOT","IDX2015","M","2017-03",105.915076363016,
"NOR","PASSCAR","TOT","IDX2015","M","2017-04",89.7175848240949,
"NOR","PASSCAR","TOT","IDX2015","M","2017-05",113.102585250704,
"NOR","PASSCAR","TOT","IDX2015","M","2017-06",113.989932026962,
"NOR","PASSCAR","TOT","IDX2015","M","2017-07",94.038281050027,
"NOR","PASSCAR","TOT","IDX2015","M","2017-08",109.355251557123,
"NOR","PASSCAR","TOT","IDX2015","M","2017-09",107.655641193368,
"NOR","PASSCAR","TOT","IDX2015","M","2017-10",99.9630272176559,
"NOR","PASSCAR","TOT","IDX2015","M","2017-11",108.024231392736,
"NOR","PASSCAR","TOT","IDX2015","M","2017-12",120.665510082193,
"NOR","PASSCAR","TOT","IDX2015","M","2018-01",73.021813941583,
"NOR","PASSCAR","TOT","IDX2015","M","2018-02",80.5369585620432,
"NOR","PASSCAR","TOT","IDX2015","M","2018-03",110.897869798925,
"NOR","PASSCAR","TOT","IDX2015","M","2018-04",111.676004664259,
"NOR","PASSCAR","TOT","IDX2015","M","2018-05",106.904809305765,
"NOR","PASSCAR","TOT","IDX2015","M","2018-06",128.508290435426,
"NOR","PASSCAR","TOT","IDX2015","M","2018-07",82.0044936150849,
"NOR","PASSCAR","TOT","IDX2015","M","2018-08",117.901083586929,
"NOR","PASSCAR","TOT","IDX2015","M","2018-09",88.5981627371235,
"NOR","PASSCAR","TOT","IDX2015","M","2018-10",94.9802337817468,
"NOR","PASSCAR","TOT","IDX2015","M","2018-11",98.4135832314212,
"NOR","PASSCAR","TOT","IDX2015","M","2018-12",93.212365973664,
"NOR","PASSCAR","TOT","IDX2015","M","2019-01",71.3563322999915,
"NOR","PASSCAR","TOT","IDX2015","M","2019-02",84.8371775546771,
"NOR","PASSCAR","TOT","IDX2015","M","2019-03",136.740138221325,
"NOR","PASSCAR","TOT","IDX2015","M","2019-04",88.7551548590768,
"NOR","PASSCAR","TOT","IDX2015","M","2019-05",104.577230454196,
"NOR","PASSCAR","TOT","IDX2015","M","2019-06",118.064901453315,
"NOR","PASSCAR","TOT","IDX2015","M","2019-07",77.4721993117374,
"NOR","PASSCAR","TOT","IDX2015","M","2019-08",95.8539290691391,
"NOR","PASSCAR","TOT","IDX2015","M","2019-09",87.3695287392281,
"NOR","PASSCAR","TOT","IDX2015","M","2019-10",81.7246380933421,
"NOR","PASSCAR","TOT","IDX2015","M","2019-11",75.7316344813856,
"NOR","PASSCAR","TOT","IDX2015","M","2019-12",81.9703648929211,
"NOR","PASSCAR","TOT","IDX2015","M","2020-01",71.561104632974,
"NOR","PASSCAR","TOT","IDX2015","M","2020-02",77.5199795227667,
"NOR","PASSCAR","TOT","IDX2015","M","2020-03",91.0144762663178,
"NOR","PASSCAR","TOT","IDX2015","M","2020-04",56.9949660134808,
"NOR","PASSCAR","TOT","IDX2015","M","2020-05",67.5475669065157,
"NOR","PASSCAR","TOT","IDX2015","M","2020-06",90.4411137339666,
"NOR","PASSCAR","TOT","IDX2015","M","2020-07",80.018201985154,
"NOR","PASSCAR","TOT","IDX2015","M","2020-08",85.6767441199056,
"NOR","PASSCAR","TOT","IDX2015","M","2020-09",118.010295497853,
"NOR","PASSCAR","TOT","IDX2015","M","2020-10",98.1337277096784,
"NOR","PASSCAR","TOT","IDX2015","M","2020-11",92.9529876852194,
"NOR","PASSCAR","TOT","IDX2015","M","2020-12",146.849065726231,
"NOR","PASSCAR","TOT","IDX2015","M","2021-01",72.3801939649043,
"NOR","PASSCAR","TOT","IDX2015","M","2021-02",81.2536617274822,
"NOR","PASSCAR","TOT","IDX2015","M","2021-03",115.532550268764,
"NOR","PASSCAR","TOT","IDX2015","M","2021-04",102.70015073519,
"NOR","PASSCAR","TOT","IDX2015","M","2021-05",100.079064873013,
"NOR","PASSCAR","TOT","IDX2015","M","2021-06",156.159381132505,
"NOR","PASSCAR","TOT","IDX2015","M","2021-07",87.0077642842922,
"NOR","PASSCAR","TOT","IDX2015","M","2021-08",126.665339438583,
"NOR","PASSCAR","TOT","IDX2015","M","2021-09",136.078041011348,
"NOR","PASSCAR","TOT","IDX2015","M","2021-10",91.3762407212537,
"NOR","PASSCAR","TOT","IDX2015","M","2021-11",110.522453855124,
"NOR","PASSCAR","TOT","IDX2015","M","2021-12",143.163163732545,
"POL","PASSCAR","TOT","IDX2015","M","2015-01",100.631101021566,
"POL","PASSCAR","TOT","IDX2015","M","2015-02",96.2758229284904,
"POL","PASSCAR","TOT","IDX2015","M","2015-03",113.540295119183,
"POL","PASSCAR","TOT","IDX2015","M","2015-04",95.7377979568672,
"POL","PASSCAR","TOT","IDX2015","M","2015-05",91.3041997729852,
"POL","PASSCAR","TOT","IDX2015","M","2015-06",102.051078320091,
"POL","PASSCAR","TOT","IDX2015","M","2015-07",99.9977298524404,
"POL","PASSCAR","TOT","IDX2015","M","2015-08",79.1918274687855,
"POL","PASSCAR","TOT","IDX2015","M","2015-09",92.4006810442679,
"POL","PASSCAR","TOT","IDX2015","M","2015-10",98.7616345062429,
"POL","PASSCAR","TOT","IDX2015","M","2015-11",102.895573212259,
"POL","PASSCAR","TOT","IDX2015","M","2015-12",127.212258796822,
"POL","PASSCAR","TOT","IDX2015","M","2016-01",108.272417707151,
"POL","PASSCAR","TOT","IDX2015","M","2016-02",114.629965947787,
"POL","PASSCAR","TOT","IDX2015","M","2016-03",133.583427922815,
"POL","PASSCAR","TOT","IDX2015","M","2016-04",117.538024971623,
"POL","PASSCAR","TOT","IDX2015","M","2016-05",112.263337116913,
"POL","PASSCAR","TOT","IDX2015","M","2016-06",131.288308740068,
"POL","PASSCAR","TOT","IDX2015","M","2016-07",106.454029511918,
"POL","PASSCAR","TOT","IDX2015","M","2016-08",96.4460839954597,
"POL","PASSCAR","TOT","IDX2015","M","2016-09",111.190692395006,
"POL","PASSCAR","TOT","IDX2015","M","2016-10",109.801362088536,
"POL","PASSCAR","TOT","IDX2015","M","2016-11",126.643586833144,
"POL","PASSCAR","TOT","IDX2015","M","2016-12",148.879682179342,
"POL","PASSCAR","TOT","IDX2015","M","2017-01",130.188422247446,
"POL","PASSCAR","TOT","IDX2015","M","2017-02",131.128263337117,
"POL","PASSCAR","TOT","IDX2015","M","2017-03",168.919409761634,
"POL","PASSCAR","TOT","IDX2015","M","2017-04",134.785471055619,
"POL","PASSCAR","TOT","IDX2015","M","2017-05",135.531214528944,
"POL","PASSCAR","TOT","IDX2015","M","2017-06",143.060158910329,
"POL","PASSCAR","TOT","IDX2015","M","2017-07",125.659477866061,
"POL","PASSCAR","TOT","IDX2015","M","2017-08",117.766174801362,
"POL","PASSCAR","TOT","IDX2015","M","2017-09",126.715096481271,
"POL","PASSCAR","TOT","IDX2015","M","2017-10",138.156640181612,
"POL","PASSCAR","TOT","IDX2015","M","2017-11",140.601589103292,
"POL","PASSCAR","TOT","IDX2015","M","2017-12",156.262202043133,
"POL","PASSCAR","TOT","IDX2015","M","2018-01",156.916004540295,
"POL","PASSCAR","TOT","IDX2015","M","2018-02",143.479001135074,
"POL","PASSCAR","TOT","IDX2015","M","2018-03",175.94438138479,
"POL","PASSCAR","TOT","IDX2015","M","2018-04",152.267877412032,
"POL","PASSCAR","TOT","IDX2015","M","2018-05",144.2247446084,
"POL","PASSCAR","TOT","IDX2015","M","2018-06",156.94665153235,
"POL","PASSCAR","TOT","IDX2015","M","2018-07",157.61066969353,
"POL","PASSCAR","TOT","IDX2015","M","2018-08",193.079455164586,
"POL","PASSCAR","TOT","IDX2015","M","2018-09",93.0034052213394,
"POL","PASSCAR","TOT","IDX2015","M","2018-10",135.895573212259,
"POL","PASSCAR","TOT","IDX2015","M","2018-11",147.269012485812,
"POL","PASSCAR","TOT","IDX2015","M","2018-12",154.562996594779,
"POL","PASSCAR","TOT","IDX2015","M","2019-01",156.39160045403,
"POL","PASSCAR","TOT","IDX2015","M","2019-02",149.026106696935,
"POL","PASSCAR","TOT","IDX2015","M","2019-03",170.662883087401,
"POL","PASSCAR","TOT","IDX2015","M","2019-04",157.930760499432,
"POL","PASSCAR","TOT","IDX2015","M","2019-05",160.365493757094,
"POL","PASSCAR","TOT","IDX2015","M","2019-06",153.405221339387,
"POL","PASSCAR","TOT","IDX2015","M","2019-07",167.077185017026,
"POL","PASSCAR","TOT","IDX2015","M","2019-08",163.814982973893,
"POL","PASSCAR","TOT","IDX2015","M","2019-09",120.289443813848,
"POL","PASSCAR","TOT","IDX2015","M","2019-10",159.687854710556,
"POL","PASSCAR","TOT","IDX2015","M","2019-11",154.511918274688,
"POL","PASSCAR","TOT","IDX2015","M","2019-12",178.770715096481,
"POL","PASSCAR","TOT","IDX2015","M","2020-01",134.407491486947,
"POL","PASSCAR","TOT","IDX2015","M","2020-02",131.128263337117,
"POL","PASSCAR","TOT","IDX2015","M","2020-03",100.988649262202,
"POL","PASSCAR","TOT","IDX2015","M","2020-04",51.8921679909194,
"POL","PASSCAR","TOT","IDX2015","M","2020-05",72.0170261066969,
"POL","PASSCAR","TOT","IDX2015","M","2020-06",121.896708286039,
"POL","PASSCAR","TOT","IDX2015","M","2020-07",144.469920544835,
"POL","PASSCAR","TOT","IDX2015","M","2020-08",118.185017026107,
"POL","PASSCAR","TOT","IDX2015","M","2020-09",129.898978433598,
"POL","PASSCAR","TOT","IDX2015","M","2020-10",136.426787741203,
"POL","PASSCAR","TOT","IDX2015","M","2020-11",141.912599318956,
"POL","PASSCAR","TOT","IDX2015","M","2020-12",175.392735527809,
"POL","PASSCAR","TOT","IDX2015","M","2021-01",109.859250851305,
"POL","PASSCAR","TOT","IDX2015","M","2021-02",128.560726447219,
"POL","PASSCAR","TOT","IDX2015","M","2021-03",162.936435868331,
"POL","PASSCAR","TOT","IDX2015","M","2021-04",136.716231555051,
"POL","PASSCAR","TOT","IDX2015","M","2021-05",140.935300794552,
"POL","PASSCAR","TOT","IDX2015","M","2021-06",148.845629965948,
"POL","PASSCAR","TOT","IDX2015","M","2021-07",132.289443813848,
"POL","PASSCAR","TOT","IDX2015","M","2021-08",113.114642451759,
"POL","PASSCAR","TOT","IDX2015","M","2021-09",112.661748013621,
"POL","PASSCAR","TOT","IDX2015","M","2021-10",106.4438138479,
"POL","PASSCAR","TOT","IDX2015","M","2021-11",108.796821793417,
"POL","PASSCAR","TOT","IDX2015","M","2021-12",123.143019296254,
"PRT","PASSCAR","TOT","IDX2015","M","2015-01",79.5953009193123,
"PRT","PASSCAR","TOT","IDX2015","M","2015-02",96.1798961361994,
"PRT","PASSCAR","TOT","IDX2015","M","2015-03",134.996050486546,
"PRT","PASSCAR","TOT","IDX2015","M","2015-04",100.946202584831,
"PRT","PASSCAR","TOT","IDX2015","M","2015-05",123.325658392296,
"PRT","PASSCAR","TOT","IDX2015","M","2015-06",141.658123392884,
"PRT","PASSCAR","TOT","IDX2015","M","2015-07",104.502445337053,
"PRT","PASSCAR","TOT","IDX2015","M","2015-08",63.4409505722593,
"PRT","PASSCAR","TOT","IDX2015","M","2015-09",84.8590779986891,
"PRT","PASSCAR","TOT","IDX2015","M","2015-10",92.2270213945984,
"PRT","PASSCAR","TOT","IDX2015","M","2015-11",89.9211777953312,
"PRT","PASSCAR","TOT","IDX2015","M","2015-12",88.3480949900002,
"PRT","PASSCAR","TOT","IDX2015","M","2016-01",93.699265558562,
"PRT","PASSCAR","TOT","IDX2015","M","2016-02",121.174434043125,
"PRT","PASSCAR","TOT","IDX2015","M","2016-03",177.865918219862,
"PRT","PASSCAR","TOT","IDX2015","M","2016-04",107.453656241072,
"PRT","PASSCAR","TOT","IDX2015","M","2016-05",140.071595435371,
"PRT","PASSCAR","TOT","IDX2015","M","2016-06",157.146938706912,
"PRT","PASSCAR","TOT","IDX2015","M","2016-07",105.127644913531,
"PRT","PASSCAR","TOT","IDX2015","M","2016-08",71.588712794743,
"PRT","PASSCAR","TOT","IDX2015","M","2016-09",93.8807751130233,
"PRT","PASSCAR","TOT","IDX2015","M","2016-10",100.408396497538,
"PRT","PASSCAR","TOT","IDX2015","M","2016-11",111.090569906388,
"PRT","PASSCAR","TOT","IDX2015","M","2016-12",114.203122636594,
"PRT","PASSCAR","TOT","IDX2015","M","2017-01",101.026873497924,
"PRT","PASSCAR","TOT","IDX2015","M","2017-02",126.794507655334,
"PRT","PASSCAR","TOT","IDX2015","M","2017-03",174.652526848288,
"PRT","PASSCAR","TOT","IDX2015","M","2017-04",126.586107796508,
"PRT","PASSCAR","TOT","IDX2015","M","2017-05",159.009092284163,
"PRT","PASSCAR","TOT","IDX2015","M","2017-06",166.948454647821,
"PRT","PASSCAR","TOT","IDX2015","M","2017-07",118.129107073831,
"PRT","PASSCAR","TOT","IDX2015","M","2017-08",80.2473908001546,
"PRT","PASSCAR","TOT","IDX2015","M","2017-09",99.8773129863364,
"PRT","PASSCAR","TOT","IDX2015","M","2017-10",106.875514697232,
"PRT","PASSCAR","TOT","IDX2015","M","2017-11",118.492126182753,
"PRT","PASSCAR","TOT","IDX2015","M","2017-12",114.673702962975,
"PRT","PASSCAR","TOT","IDX2015","M","2018-01",98.1697786591822,
"PRT","PASSCAR","TOT","IDX2015","M","2018-02",139.648073141628,
"PRT","PASSCAR","TOT","IDX2015","M","2018-03",187.008621703837,
"PRT","PASSCAR","TOT","IDX2015","M","2018-04",144.064805633519,
"PRT","PASSCAR","TOT","IDX2015","M","2018-05",158.491453925144,
"PRT","PASSCAR","TOT","IDX2015","M","2018-06",175.876035696879,
"PRT","PASSCAR","TOT","IDX2015","M","2018-07",134.189341355607,
"PRT","PASSCAR","TOT","IDX2015","M","2018-08",102.727685248987,
"PRT","PASSCAR","TOT","IDX2015","M","2018-09",85.8540192601805,
"PRT","PASSCAR","TOT","IDX2015","M","2018-10",93.8202719282029,
"PRT","PASSCAR","TOT","IDX2015","M","2018-11",103.971361825852,
"PRT","PASSCAR","TOT","IDX2015","M","2018-12",108.616661904842,
"PRT","PASSCAR","TOT","IDX2015","M","2019-01",105.436883413724,
"PRT","PASSCAR","TOT","IDX2015","M","2019-02",126.77433992706,
"PRT","PASSCAR","TOT","IDX2015","M","2019-03",167.392144669837,
"PRT","PASSCAR","TOT","IDX2015","M","2019-04",141.987529621351,
"PRT","PASSCAR","TOT","IDX2015","M","2019-05",152.763819095477,
"PRT","PASSCAR","TOT","IDX2015","M","2019-06",170.114787986756,
"PRT","PASSCAR","TOT","IDX2015","M","2019-07",123.937412816591,
"PRT","PASSCAR","TOT","IDX2015","M","2019-08",83.5952336935514,
"PRT","PASSCAR","TOT","IDX2015","M","2019-09",97.8672627350801,
"PRT","PASSCAR","TOT","IDX2015","M","2019-10",105.201593250534,
"PRT","PASSCAR","TOT","IDX2015","M","2019-11",110.250247894993,
"PRT","PASSCAR","TOT","IDX2015","M","2019-12",119.164383791869,
"PRT","PASSCAR","TOT","IDX2015","M","2020-01",96.9597149627737,
"PRT","PASSCAR","TOT","IDX2015","M","2020-02",136.219559335137,
"PRT","PASSCAR","TOT","IDX2015","M","2020-03",71.2324162619116,
"PRT","PASSCAR","TOT","IDX2015","M","2020-04",18.4803616745937,
"PRT","PASSCAR","TOT","IDX2015","M","2020-05",38.5943093393388,
"PRT","PASSCAR","TOT","IDX2015","M","2020-06",74.4592527856674,
"PRT","PASSCAR","TOT","IDX2015","M","2020-07",102.243659770424,
"PRT","PASSCAR","TOT","IDX2015","M","2020-08",83.4742273239105,
"PRT","PASSCAR","TOT","IDX2015","M","2020-09",88.6438883380111,
"PRT","PASSCAR","TOT","IDX2015","M","2020-10",91.9581183509521,
"PRT","PASSCAR","TOT","IDX2015","M","2020-11",79.5011848540361,
"PRT","PASSCAR","TOT","IDX2015","M","2020-12",95.8101544511857,
"PRT","PASSCAR","TOT","IDX2015","M","2021-01",67.4207156182249,
"PRT","PASSCAR","TOT","IDX2015","M","2021-02",55.8713298936152,
"PRT","PASSCAR","TOT","IDX2015","M","2021-03",85.3699937816171,
"PRT","PASSCAR","TOT","IDX2015","M","2021-04",99.5546293339608,
"PRT","PASSCAR","TOT","IDX2015","M","2021-05",112.004840254786,
"PRT","PASSCAR","TOT","IDX2015","M","2021-06",127.29870086217,
"PRT","PASSCAR","TOT","IDX2015","M","2021-07",82.8423051713416,
"PRT","PASSCAR","TOT","IDX2015","M","2021-08",53.5856540226215,
"PRT","PASSCAR","TOT","IDX2015","M","2021-09",72.5097057192316,
"PRT","PASSCAR","TOT","IDX2015","M","2021-10",71.0979647400884,
"PRT","PASSCAR","TOT","IDX2015","M","2021-11",73.464311524176,
"PRT","PASSCAR","TOT","IDX2015","M","2021-12",84.7582393573217,
"SVK","PASSCAR","TOT","IDX2015","M","2015-01",70.5710027239554,
"SVK","PASSCAR","TOT","IDX2015","M","2015-02",81.8111733566326,
"SVK","PASSCAR","TOT","IDX2015","M","2015-03",103.597676928612,
"SVK","PASSCAR","TOT","IDX2015","M","2015-04",100.714395847253,
"SVK","PASSCAR","TOT","IDX2015","M","2015-05",101.701187233386,
"SVK","PASSCAR","TOT","IDX2015","M","2015-06",114.945777869147,
"SVK","PASSCAR","TOT","IDX2015","M","2015-07",109.163797091021,
"SVK","PASSCAR","TOT","IDX2015","M","2015-08",104.615305545562,
"SVK","PASSCAR","TOT","IDX2015","M","2015-09",92.0337153723596,
"SVK","PASSCAR","TOT","IDX2015","M","2015-10",103.165955697178,
"SVK","PASSCAR","TOT","IDX2015","M","2015-11",107.205632934162,
"SVK","PASSCAR","TOT","IDX2015","M","2015-12",110.47437940073,
"SVK","PASSCAR","TOT","IDX2015","M","2016-01",84.3860821298247,
"SVK","PASSCAR","TOT","IDX2015","M","2016-02",103.736444467287,
"SVK","PASSCAR","TOT","IDX2015","M","2016-03",120.619828339415,
"SVK","PASSCAR","TOT","IDX2015","M","2016-04",112.23210155728,
"SVK","PASSCAR","TOT","IDX2015","M","2016-05",127.959089273783,
"SVK","PASSCAR","TOT","IDX2015","M","2016-06",128.807113121242,
"SVK","PASSCAR","TOT","IDX2015","M","2016-07",105.247468777304,
"SVK","PASSCAR","TOT","IDX2015","M","2016-08",106.480958009971,
"SVK","PASSCAR","TOT","IDX2015","M","2016-09",109.873053399805,
"SVK","PASSCAR","TOT","IDX2015","M","2016-10",115.809220332014,
"SVK","PASSCAR","TOT","IDX2015","M","2016-11",120.727758647273,
"SVK","PASSCAR","TOT","IDX2015","M","2016-12",123.503109420774,
"SVK","PASSCAR","TOT","IDX2015","M","2017-01",83.6151513594079,
"SVK","PASSCAR","TOT","IDX2015","M","2017-02",128.992136506142,
"SVK","PASSCAR","TOT","IDX2015","M","2017-03",139.353446060544,
"SVK","PASSCAR","TOT","IDX2015","M","2017-04",112.124171249422,
"SVK","PASSCAR","TOT","IDX2015","M","2017-05",142.144215449453,
"SVK","PASSCAR","TOT","IDX2015","M","2017-06",147.525312226962,
"SVK","PASSCAR","TOT","IDX2015","M","2017-07",123.688132805674,
"SVK","PASSCAR","TOT","IDX2015","M","2017-08",112.016240941563,
"SVK","PASSCAR","TOT","IDX2015","M","2017-09",110.65940278563,
"SVK","PASSCAR","TOT","IDX2015","M","2017-10",130.241044354217,
"SVK","PASSCAR","TOT","IDX2015","M","2017-11",127.650716965616,
"SVK","PASSCAR","TOT","IDX2015","M","2017-12",121.807061725857,
"SVK","PASSCAR","TOT","IDX2015","M","2018-01",124.119854037107,
"SVK","PASSCAR","TOT","IDX2015","M","2018-02",119.386339106748,
"SVK","PASSCAR","TOT","IDX2015","M","2018-03",131.829161741276,
"SVK","PASSCAR","TOT","IDX2015","M","2018-04",129.624299737884,
"SVK","PASSCAR","TOT","IDX2015","M","2018-05",149.159685460246,
"SVK","PASSCAR","TOT","IDX2015","M","2018-06",145.96803207072,
"SVK","PASSCAR","TOT","IDX2015","M","2018-07",134.388651899059,
"SVK","PASSCAR","TOT","IDX2015","M","2018-08",163.360230251323,
"SVK","PASSCAR","TOT","IDX2015","M","2018-09",69.6767230302719,
"SVK","PASSCAR","TOT","IDX2015","M","2018-10",124.443644960683,
"SVK","PASSCAR","TOT","IDX2015","M","2018-11",128.329136043583,
"SVK","PASSCAR","TOT","IDX2015","M","2018-12",91.9720409107262,
"SVK","PASSCAR","TOT","IDX2015","M","2019-01",111.476589402272,
"SVK","PASSCAR","TOT","IDX2015","M","2019-02",116.857686179781,
"SVK","PASSCAR","TOT","IDX2015","M","2019-03",142.190471295678,
"SVK","PASSCAR","TOT","IDX2015","M","2019-04",137.133165441743,
"SVK","PASSCAR","TOT","IDX2015","M","2019-05",152.45926915763,
"SVK","PASSCAR","TOT","IDX2015","M","2019-06",144.873310376728,
"SVK","PASSCAR","TOT","IDX2015","M","2019-07",145.59798530092,
"SVK","PASSCAR","TOT","IDX2015","M","2019-08",154.972503469188,
"SVK","PASSCAR","TOT","IDX2015","M","2019-09",74.7648661150229,
"SVK","PASSCAR","TOT","IDX2015","M","2019-10",145.490054993062,
"SVK","PASSCAR","TOT","IDX2015","M","2019-11",123.348923266691,
"SVK","PASSCAR","TOT","IDX2015","M","2019-12",118.939199259906,
"SVK","PASSCAR","TOT","IDX2015","M","2020-01",103.813537544329,
"SVK","PASSCAR","TOT","IDX2015","M","2020-02",111.322403248188,
"SVK","PASSCAR","TOT","IDX2015","M","2020-03",77.29351904199,
"SVK","PASSCAR","TOT","IDX2015","M","2020-04",52.7933391581436,
"SVK","PASSCAR","TOT","IDX2015","M","2020-05",63.5709513285707,
"SVK","PASSCAR","TOT","IDX2015","M","2020-06",115.670452793339,
"SVK","PASSCAR","TOT","IDX2015","M","2020-07",127.388600503675,
"SVK","PASSCAR","TOT","IDX2015","M","2020-08",107.621935550188,
"SVK","PASSCAR","TOT","IDX2015","M","2020-09",97.9082078429357,
"SVK","PASSCAR","TOT","IDX2015","M","2020-10",103.212211543403,
"SVK","PASSCAR","TOT","IDX2015","M","2020-11",106.804748933546,
"SVK","PASSCAR","TOT","IDX2015","M","2020-12",109.210052937246,
"SVK","PASSCAR","TOT","IDX2015","M","2021-01",51.2668962327183,
"SVK","PASSCAR","TOT","IDX2015","M","2021-02",85.3420362851416,
"SVK","PASSCAR","TOT","IDX2015","M","2021-03",100.868582001336,
"SVK","PASSCAR","TOT","IDX2015","M","2021-04",104.646142776379,
"SVK","PASSCAR","TOT","IDX2015","M","2021-05",123.919412036799,
"SVK","PASSCAR","TOT","IDX2015","M","2021-06",126.78727450275,
"SVK","PASSCAR","TOT","IDX2015","M","2021-07",118.646245567148,
"SVK","PASSCAR","TOT","IDX2015","M","2021-08",104.507375237704,
"SVK","PASSCAR","TOT","IDX2015","M","2021-09",89.3817135221257,
"SVK","PASSCAR","TOT","IDX2015","M","2021-10",88.9191550598756,
"SVK","PASSCAR","TOT","IDX2015","M","2021-11",87.9477822891504,
"SVK","PASSCAR","TOT","IDX2015","M","2021-12",84.9565708999332,
"ESP","PASSCAR","TOT","IDX2015","M","2015-01",79.0371986169448,
"ESP","PASSCAR","TOT","IDX2015","M","2015-02",100.61842990741,
"ESP","PASSCAR","TOT","IDX2015","M","2015-03",130.30422574432,
"ESP","PASSCAR","TOT","IDX2015","M","2015-04",95.9738240549509,
"ESP","PASSCAR","TOT","IDX2015","M","2015-05",109.102406423317,
"ESP","PASSCAR","TOT","IDX2015","M","2015-06",129.177592648458,
"ESP","PASSCAR","TOT","IDX2015","M","2015-07",119.419627317662,
"ESP","PASSCAR","TOT","IDX2015","M","2015-08",64.8840879029077,
